X96_con_rep1	X96_con_rep2
pcdh1g9	2.9421832577782	2.12867091371248
smcr8b	2.9416332390558	3.50810128562735
si:ch211-244b2.3	2.93641591875102	4.44085828639836
foxb1.1	2.93437299295406	2.42060272093085
UNC13C (3 of 4)	2.93231435204105	3.03018727819702
si:dkey-190j3.4	2.93225149261078	2.73263477044301
ENSDARG00000092888	2.92519553888195	1.70311973041434
si:dkey-78p8.2	2.92495981627693	3.38667989853557
si:dkey-149m13.5	2.92334904738289	2.69076471197268
brf2	2.91727527031333	2.09876712381535
zgc:64189	2.91285940645202	4.92681120268934
ENSDARG00000079705	2.90886784245258	2.25778659870133
si:dkey-178o8.2	2.90777566308278	2.08953396537171
helq	2.90737493537803	2.3766174724699
MMP15 (1 of 2)	2.90731207594776	3.74317251984127
PHKA1 (1 of 2)	2.90728850379065	5.64714613416855
acot8	2.90724135947644	4.69381950902266
ACTR3B	2.90724135947644	3.86200339360984
ankrd52	2.90724135947644	4.51557319836981
arsh	2.90724135947644	4.45615776148553
B4GALNT2 (1 of 3)	2.90724135947644	6.35745173984831
BICD1 (2 of 2)	2.90724135947644	4.75350231479795
BX682558.1	2.90724135947644	2.02012485213135
BX927371.1	2.90724135947644	3.267849024767
C19H18orf21 (1 of 2)	2.90724135947644	4.45615776148553
C8H9orf116	2.90724135947644	2.85194096754417
CABZ01055343.3	2.90724135947644	1.54480135705707
CABZ01069006.1	2.90724135947644	2.1983711627842
CABZ01081375.1	2.90724135947644	3.38667989853557
cenpj	2.90724135947644	2.55486378312275
cenpv	2.90724135947644	2.25778659870133
cnst	2.90724135947644	2.91135640442845
CNTNAP1	2.90724135947644	4.33744571855011
CU633849.1	2.90724135947644	2.25778659870133
cyr61l1	2.90724135947644	3.50551077230414
dhrs7b	2.90724135947644	4.5749886352541
diaph3	2.90724135947644	3.08983443452893
DOCK1 (1 of 3)	2.90724135947644	4.21849601394839
duox	2.90724135947644	1.60421679394136
ENSDARG00000024431	2.90724135947644	2.3766174724699
ENSDARG00000086681	2.90724135947644	2.38551196410293
fadd	2.90724135947644	2.97077184131274
fam86a	2.90724135947644	3.20854053621284
gdap1l1	2.90724135947644	3.50551077230414
gprc5bb	2.90724135947644	4.21849601394839
HSD11B1L (2 of 2)	2.90724135947644	2.07954028901563
inhbab	2.90724135947644	2.3766174724699
irx4b	2.90724135947644	3.38667989853557
KCNG1	2.90724135947644	3.32726446165128
KCNT1 (1 of 3)	2.90724135947644	2.97077184131274
meox2b	2.90724135947644	2.3766174724699
METTL4	2.90724135947644	2.79252553065988
mis18a	2.90724135947644	2.13895572589992
mmp16b	2.90724135947644	4.09966514017982
MOV10L1	2.90724135947644	3.03340165291068
mstnb	2.90724135947644	2.85194096754417
NDST2 (2 of 2)	2.90724135947644	5.70388193508834
nlgn1	2.90724135947644	3.03018727819702
nr0b1	2.90724135947644	2.91135640442845
nsl1	2.90724135947644	2.31720203558561
nudt6	2.90724135947644	4.07311832373701
OSCP1 (1 of 2)	2.90724135947644	3.50551077230414
pdxkb	2.90724135947644	3.92141883049413
POU2F3	2.90724135947644	3.8645463740195
ppapdc2	2.90724135947644	3.44609533541985
rabgef1l	2.90724135947644	3.20843358788272
rad51b	2.90724135947644	3.38667989853557
rad52	2.90724135947644	1.96070941524706
rad9a	2.90724135947644	3.08972748716596
RASSF8 (2 of 2)	2.90724135947644	4.15908057706411
RNF182	2.90724135947644	3.14901815196559
rtn4rl1b	2.90724135947644	3.80258795672556
rttn	2.90724135947644	4.51557913962132
SH3BP2	2.90724135947644	2.3766174724699
si:ch1073-126c3.2	2.90724135947644	2.67369465689132
si:ch211-191i18.2	2.90724135947644	2.31720203558561
si:ch211-22d5.2	2.90724135947644	2.55486378312275
si:ch211-233a1.7	2.90724135947644	2.43603290935418
si:ch211-281k12.1	2.90724135947644	3.32726446165128
si:ch211-71n6.4	2.90724135947644	6.53587629675088
si:ch73-290k24.5	2.90724135947644	4.75323494590695
si:ch73-334e23.1	2.90724135947644	2.49544834623846
si:dkey-245p14.4	2.90724135947644	2.3766174724699
si:dkey-266f7.9	2.90724135947644	3.267849024767
si:rp71-36a1.2	2.90724135947644	2.19843057820077
SLC38A8 (1 of 2)	2.90724135947644	2.02012485213135
slc9a2	2.90724135947644	3.14901815196559
SLX4IP	2.90724135947644	2.13895572589992
spata18	2.90724135947644	2.73432811029895
ssbp3a	2.90724135947644	3.267849024767
stx16	2.90724135947644	3.08960271508131
supt7l	2.90724135947644	3.38668584075424
tecra	2.90724135947644	4.0402497042627
tecrl2	2.90724135947644	2.61427922000703
THAP6 (1 of 2)	2.90724135947644	2.3766174724699
tmem234	2.90724135947644	2.43603290935418
tspan15	2.90724135947644	5.1097275662455
zgc:101553	2.90724135947644	3.38667989853557
zgc:113411	2.90724135947644	2.61427922000703
zgc:162879	2.90724135947644	2.7331100937756
zgc:174275	2.90724135947644	3.38667989853557
zgc:66118	2.90724135947644	2.61427922000703
ZNF408	2.90724135947644	2.02014861810455
IL34 (1 of 2)	2.90720207220328	2.19759876140158
rad51c	2.90622775361901	1.36655504640422
rpz3	2.90289621208645	2.02689227030359
si:ch73-92e7.2	2.90032683869024	3.17842879284128
fam175a	2.88136691150231	4.32036378096572
BX571715.1	2.87551314088775	2.37638575302227
gtf2h1	2.87368236450475	2.07429390570112
zgc:194285	2.8685514768213	0.687353422423253
BX957297.1	2.86717643053228	2.80712984450269
DNAH11 (1 of 2)	2.85651392642666	3.15198892376145
si:ch211-66k16.27	2.85553174976739	3.76593457337788
rpe65c	2.85141446794137	3.33925449716484
si:dkey-266m15.7	2.85072301524237	2.10337776226923
si:ch211-173n18.3	2.84977226881521	4.70264864302046
ybey	2.84565498698919	4.790042808564
ENSDARG00000068621	2.83975407309438	1.56719503559121
ggcta	2.83771114626347	2.36986787901934
ptgdsa	2.83753042604767	5.05031212936121
si:ch211-210c8.5	2.83748328173345	3.5651757543249
zgc:112320	2.83722398697133	1.72332692007111
wsb2	2.8365718215455	4.04916201965026
zgc:110782	2.83129164284441	2.85194096754417
susd5	2.82972016122353	2.55486378312275
si:dkey-240h12.4	2.82891084773901	5.28797387689835
acvr2b	2.82866726809294	5.70388193508834
ankrd49	2.82866726809294	2.25778659870133
ARHGAP44 (1 of 2)	2.82866726809294	2.61427922000703
BX000999.8	2.82866726809294	3.14901815196559
BX005356.2	2.82866726809294	2.19902473236651
C18H3orf33	2.82866726809294	1.24772417360281
c1qtnf3	2.82866726809294	2.97077184131274
C20H8orf82	2.82866726809294	2.55486378312275
CABZ01071407.1	2.82866726809294	3.62434164607271
CABZ01071911.3	2.82866726809294	3.14901815196559
ccdc28b	2.82866726809294	3.14901815196559
cd164l2	2.82866726809294	2.31720203558561
CD44 (2 of 2)	2.82866726809294	2.43603290935418
CNGB1 (2 of 2)	2.82866726809294	3.14901815196559
CNTN6	2.82866726809294	2.97077184131274
crfb12	2.82866726809294	3.26815204406854
ctssb.1	2.82866726809294	3.08960271508131
CU929391.2	2.82866726809294	3.38667989853557
cx27.5	2.82866726809294	2.55494696451252
cxcr3.2	2.82866726809294	3.50551077230414
DGKZ (2 of 2)	2.82866726809294	2.07954028901563
DNAI1 (1 of 2)	2.82866726809294	2.43603290935418
DNAJC11 (2 of 2)	2.82866726809294	4.81265038279123
efhc1	2.82866726809294	2.97082531451064
ENSDARG00000034227	2.82866726809294	3.98083426737841
ENSDARG00000068288	2.82866726809294	3.74317251984127
ENSDARG00000090486	2.82866726809294	3.62434164607271
ENSDARG00000094840	2.82866726809294	3.80258795672556
esrrgb	2.82866726809294	5.4662201875512
f2r	2.82866726809294	3.50551077230414
fam101b	2.82866726809294	2.85194096754417
fermt3b	2.82866726809294	3.08960271508131
fndc5b	2.82866726809294	3.92141883049413
gatsl3	2.82866726809294	3.32726446165128
hint3	2.82866726809294	3.14901815196559
jazf1a	2.82866726809294	3.80258795672556
KCNJ2 (1 of 2)	2.82866726809294	5.1097275662455
LBH	2.82866726809294	4.15908057706411
lgi2a	2.82866726809294	3.03018727819702
lrrc33	2.82866726809294	2.13895572589992
MCM8	2.82866726809294	3.03030610903017
mif4gdb	2.82866726809294	1.42597048328851
ndufa4l2	2.82866726809294	2.43603290935418
ntn2	2.82866726809294	3.62434164607271
OMA1	2.82866726809294	3.50551077230414
PDGFD	2.82866726809294	2.85195285004719
PKN1 (1 of 2)	2.82866726809294	3.14901815196559
plcd4a	2.82866726809294	2.3766174724699
PPP2R2A (2 of 2)	2.82866726809294	4.75580169228981
PRIMA1	2.82866726809294	2.79252553065988
ptrfa	2.82866726809294	4.39674232460124
RHBDD1	2.82866726809294	2.43603290935418
RIC3 (2 of 2)	2.82866726809294	2.85194096754417
rilpl1	2.82866726809294	3.68375708295699
si:ch211-163l21.8	2.82866726809294	5.88212824477403
si:ch211-93g23.2	2.82866726809294	2.49544834623846
si:ch211-9d9.1	2.82866726809294	3.03018727819702
si:dkey-106c17.3	2.82866726809294	0.95064698918139
si:dkey-221j11.3	2.82866726809294	2.31720203558561
si:dkey-56d12.4	2.82866726809294	1.66363223082564
slc9a3.1	2.82866726809294	3.80258795672556
stk36	2.82866726809294	3.68375708295699
sult1st5	2.82866726809294	2.16806334844123
sync	2.82866726809294	3.38766619464413
TATDN3	2.82866726809294	2.67369465689132
tbx21	2.82866726809294	5.1097275662455
tmem107l	2.82866726809294	2.37664123941025
tmem194a	2.82866726809294	4.69381950902266
TMEM230 (2 of 2)	2.82866726809294	2.9128417898428
uckl1a	2.82866726809294	2.97077184131274
uhmk1	2.82866726809294	3.74317251984127
wt1b	2.82866726809294	3.14901815196559
wu:fj30f06	2.82866726809294	2.95854414413289
ydjc	2.82866726809294	4.15908057706411
zgc:110697	2.82866726809294	2.69490002612682
zgc:112334	2.82866726809294	2.67369465689132
zgc:154055	2.82866726809294	2.55486378312275
zgc:171489	2.82866726809294	2.1983711627842
znf511	2.82866726809294	3.14901815196559
wu:fe38f03	2.819536959369	2.52515606516418
si:ch211-245n8.4	2.81611112817405	2.23186958586764
ENSDARG00000087954	2.81408391749315	8.27633268731993
BX927122.2	2.80578649337688	3.22655529670788
rnf126	2.80007415673892	3.9336346442038
ugt5a4	2.79847910296093	1.7710196913
serpina7	2.79574472446498	7.55978251971408
AFMID (2 of 2)	2.78655941335182	2.80809237463805
si:dkeyp-2e4.5	2.78098065261544	1.4040699537758
SPG21 (2 of 2)	2.77943274315167	1.82547393944962
ST8SIA1 (2 of 2)	2.77055387111484	1.24166974042946
ENSDARG00000038131	2.7605435314011	5.52563562443548
cant1b	2.75989136700923	6.55025483239757
zgc:113372	2.75952992554367	5.95211962967711
si:ch73-314g15.3	2.75898776489628	1.82755942124838
ENSDARG00000092000	2.75769129211962	2.70644444553249
tyro3	2.75495691362367	3.38667989853557
draxin	2.75374687243439	2.61474860208811
si:ch211-260m19.8	2.75171180367849	0.831816115412821
zgc:171453	2.75078462940843	3.80258795672556
grna	2.7501167499005	4.69381950902266
KCNK4	2.75010889285945	1.60421679394136
ALKBH1	2.75009317774339	2.43603290935418
ALKBH2	2.75009317774339	2.85194096754417
APCS	2.75009317774339	1.78246310459421
bmp6	2.75009317774339	2.31720203558561
C16orf52	2.75009317774339	2.0798136001253
C9H3orf38	2.75009317774339	3.56492620918842
ca7	2.75009317774339	3.03018727819702
CABZ01007930.1	2.75009317774339	2.27927716251668
CABZ01050249.1	2.75009317774339	5.40697111344646
CABZ01072040.1	2.75009317774339	5.23354933694059
CABZ01072929.1	2.75009317774339	3.50551077230414
caspbl	2.75009317774339	2.85194096754417
CDK18	2.75009317774339	3.32731199456484
ciz1b	2.75009317774339	2.20292238485436
CLPB	2.75009317774339	3.08960271508131
CR762483.1	2.75009317774339	1.90129397836278
CR855387.1	2.75009317774339	3.38667989853557
cryba1a	2.75009317774339	3.80258795672556
cxcl-c1c	2.75009317774339	2.55486378312275
dnah1	2.75009317774339	2.43603290935418
drd1	2.75009317774339	2.7331100937756
efr3bb	2.75009317774339	4.27791145083267
emx3	2.75009317774339	3.20843358788272
ENSDARG00000061566	2.75009317774339	2.13895572589992
exoc3l4	2.75009317774339	3.68375708295699
fabp10b	2.75009317774339	2.31720203558561
FAM110D	2.75009317774339	2.85194096754417
fam19a4b	2.75009317774339	2.79253741413006
fzd8b	2.75009317774339	2.7331100937756
GALNT3	2.75009317774339	3.62434164607271
INSM2	2.75009317774339	3.62574385009728
irf1b	2.75009317774339	3.2084514126044
JUP (1 of 2)	2.75009317774339	4.45615776148553
KCTD20	2.75009317774339	3.08960271508131
mapkapk2b	2.75009317774339	1.66363223082564
micall2a	2.75009317774339	3.68379867365188
NMNAT3	2.75009317774339	3.23158184211063
NOL4 (2 of 2)	2.75009317774339	2.67369465689132
pask	2.75009317774339	2.79252553065988
PKD1L2 (4 of 4)	2.75009317774339	2.61427922000703
plxnc1	2.75009317774339	4.46177252076966
purg	2.75009317774339	3.3300451046944
RASGRF2 (2 of 2)	2.75009317774339	3.267849024767
RBBP8	2.75009317774339	2.43603290935418
rem2	2.75009317774339	3.38676307992534
rrnad1	2.75009317774339	3.86200339360984
SGSM2	2.75009317774339	3.80258795672556
si:ch211-234p6.10	2.75009317774339	1.84187854147849
si:ch211-71k24.5	2.75009317774339	2.61427922000703
si:ch73-386o14.1	2.75009317774339	1.54480135705707
si:dkey-161j23.5	2.75009317774339	2.02152705615592
si:dkey-166k12.1	2.75009317774339	3.68442253600948
si:dkey-187a12.4	2.75009317774339	4.69381950902266
si:dkey-246i14.3	2.75009317774339	3.44609533541985
si:dkey-27i16.2	2.75009317774339	2.85194096754417
si:dkey-32e6.3	2.75009317774339	4.09966514017982
smyd4	2.75009317774339	2.73381713752298
snx13	2.75009317774339	4.04037447634735
srbd1	2.75009317774339	2.31720203558561
SRCIN1 (2 of 2)	2.75009317774339	1.60421679394136
SYT2 (1 of 2)	2.75009317774339	2.7331100937756
tph1a	2.75009317774339	3.50551077230414
twf2b	2.75009317774339	3.56492620918842
ugt5e1	2.75009317774339	2.55486378312275
vipr1a	2.75009317774339	1.42597048328851
wbp1la	2.75009317774339	5.05031212936121
zdhhc18b	2.75009317774339	3.50551077230414
zgc:113142	2.75009317774339	1.72304766770993
zgc:165515	2.75009317774339	2.1983711627842
ZNF793 (2 of 2)	2.75009317774339	2.97077184131274
si:ch211-239m17.2	2.74272292789718	2.50671945453446
robo2	2.74255006472243	3.05999006101553
RMI2	2.73509338328884	2.76962682156845
CU468896.1	2.7289096024748	2.7138951414789
CT027778.1	2.72493375359141	2.00423716412995
si:dkey-71b5.9	2.71724920762781	2.81679079529968
il4r	2.70324730494858	3.86223511305747
zgc:113229	2.6993343144615	4.08576787008439
ENSDARG00000087822	2.69924788390809	6.268090922372
si:ch211-223a21.5	2.69223907449347	2.51337398409222
si:ch211-122l24.4	2.69014900334834	1.71432548204226
gltpd2	2.68996828313254	2.85194096754417
si:ch211-268b13.5	2.68959112758489	1.35678714921142
fars2	2.6877682092769	4.0513603900635
dguok	2.6876032031432	4.33732094646545
CU929356.5	2.68592171777784	3.92009386564065
BRICD5	2.68551313199807	2.67707539535168
zgc:114046	2.68052367725726	2.93838448642252
PPAP2A (1 of 2)	2.68024866841304	3.50553453827734
ZBTB24 (2 of 2)	2.67682283825205	2.50320800273793
bora	2.6762806765707	2.79252553065988
PDE9A (1 of 2)	2.67360915750502	1.96583102550976
vps26bl	2.67294913503814	4.39674232460124
CLEC17A	2.67276055778129	1.70370794332857
BX663520.1	2.67187266975044	2.09237996508291
GAN	2.67153480147595	2.55486378312275
ABHD8 (2 of 2)	2.67151908635989	3.03018727819702
ADAMTSL5	2.67151908635989	3.98083426737841
ankrd22	2.67151908635989	2.79252553065988
ARMC7	2.67151908635989	3.62434164607271
atg4a	2.67151908635989	3.44609533541985
atoh7	2.67151908635989	1.84187854147849
BCL2L14	2.67151908635989	1.66363223082564
btbd7	2.67151908635989	4.27797086624925
BX248501.1	2.67151908635989	3.92141883049413
BX324216.1	2.67151908635989	2.07954028901563
C2 (1 of 4)	2.67151908635989	2.49544834623846
ca4a	2.67151908635989	3.98083426737841
CABZ01078767.1	2.67151908635989	2.25778659870133
CABZ01087549.1	2.67151908635989	5.28797387689835
CABZ01093064.1	2.67151908635989	1.36655504640422
camk1da	2.67151908635989	3.68450571739925
cdan1	2.67151908635989	4.09966514017982
cdc14aa	2.67151908635989	3.03018727819702
cdkn2c	2.67151908635989	2.25778659870133
CERS4 (1 of 2)	2.67151908635989	2.85194096754417
cks2	2.67151908635989	1.66363223082564
cnn1b	2.67151908635989	4.45615776148553
CNOT6 (2 of 2)	2.67151908635989	4.21849601394839
CTU1	2.67151908635989	4.30311547963464
dhrs11a	2.67151908635989	4.63440407213838
ENSDARG00000091729	2.67151908635989	2.55486378312275
ENSDARG00000094181	2.67151908635989	2.3766174724699
ENSDARG00000094780	2.67151908635989	1.61175067127755
EPS8L1 (1 of 2)	2.67151908635989	4.22818667197009
fam151a	2.67151908635989	2.07954028901563
FAM163A (1 of 2)	2.67151908635989	2.61427922000703
fam219a	2.67151908635989	2.91135640442845
foxe1	2.67151908635989	3.267849024767
frs2a	2.67151908635989	2.79252553065988
fzd9a	2.67151908635989	1.90129397836278
gaa	2.67151908635989	2.61429110347721
galntl4a	2.67151908635989	3.08960271508131
GEMIN6	2.67151908635989	4.63440407213838
GPR153 (1 of 2)	2.67151908635989	3.98083426737841
GPR31	2.67151908635989	3.15471609167234
GPR32	2.67151908635989	3.38667989853557
hbl4	2.67151908635989	2.3244982512555
il6r	2.67151908635989	2.80008911522078
inpp4ab	2.67151908635989	2.97077184131274
itgb8	2.67151908635989	4.63440407213838
KCNH4	2.67151908635989	2.49544834623846
map3k10	2.67151908635989	3.56492620918842
map9	2.67151908635989	3.56492620918842
mettl21a	2.67151908635989	2.32127793529033
nadka	2.67151908635989	1.78246310459421
nek8	2.67151908635989	2.49544834623846
nf2a	2.67151908635989	3.14901815196559
pcp4b	2.67151908635989	2.55486378312275
pdpk1a	2.67151908635989	2.79252553065988
PIDD	2.67151908635989	3.21876593298371
ppp1r9a	2.67151908635989	3.56492620918842
sall1b	2.67151908635989	1.96070941524706
si:ch211-14c7.2	2.67151908635989	6.41686717673259
si:ch73-70k4.1	2.67151908635989	3.50551077230414
si:dkey-159a18.1	2.67151908635989	2.85194096754417
si:dkey-52k20.13	2.67151908635989	3.03018727819702
si:dkey-81p22.12	2.67151908635989	1.90129397836278
sik2a	2.67151908635989	2.61427922000703
slc25a25b	2.67151908635989	4.27810752180408
slc26a6	2.67151908635989	3.92141883049413
srxn1	2.67151908635989	2.49544834623846
steap3	2.67151908635989	3.03018727819702
tead3a	2.67151908635989	2.67618416410307
tgm5l	2.67151908635989	2.07954028901563
thumpd2	2.67151908635989	3.03018727819702
tmem64	2.67151908635989	2.91135640442845
TRAF2 (2 of 2)	2.67151908635989	3.68375708295699
trim35-39	2.67151908635989	1.60421679394136
wrn	2.67151908635989	3.80258795672556
zbtb44	2.67151908635989	2.68174544825498
zgc:113295	2.67151908635989	3.80258795672556
si:dkey-78o7.1	2.67121264831752	4.39173954517169
si:dkeyp-44b5.5	2.65280273881803	1.11510891835329
si:ch73-110p20.1	2.6448588980923	2.33348186552983
zgc:173962	2.64401029733462	3.53144561082667
si:dkeyp-2e4.8	2.64253310434216	3.76234588144308
C19H9orf91	2.63566572890414	1.95791094844942
si:dkey-239i20.2	2.62808332964396	6.58346806186831
def8	2.62528609171775	2.79120650802508
si:rp71-5o12.3	2.61844228843683	5.43988726583433
slc12a10.3	2.60566614102898	3.01375890922779
cyp2k18	2.60561899671477	3.39417218517687
neu3.1	2.59739228906981	3.58114662371606
si:ch211-209j10.6	2.59326715020274	2.74791642080849
zgc:153394	2.59307071487089	3.267849024767
ENSDARG00000063715	2.59301571248167	3.28705803581219
CR385063.1	2.59296856816746	2.91135640442845
AGL (3 of 3)	2.59294499601035	6.71394436115401
ahsg	2.59294499601035	1.06947786294996
akd1	2.59294499601035	1.90129397836278
allc	2.59294499601035	2.43603290935418
ANKS1A (2 of 2)	2.59294499601035	4.21876338380655
ANO6	2.59294499601035	4.27791145083267
apba1a	2.59294499601035	3.44609533541985
arl11	2.59294499601035	3.50551077230414
atg10	2.59294499601035	3.03018727819702
BEGAIN (2 of 2)	2.59294499601035	3.08960271508131
btr04	2.59294499601035	3.74317251984127
BX088711.1	2.59294499601035	2.31720203558561
C11H1orf116 (2 of 2)	2.59294499601035	4.21849601394839
C12H17orf70	2.59294499601035	2.3766174724699
C20H1orf131	2.59294499601035	3.50551077230414
CABZ01044356.1	2.59294499601035	1.78246310459421
CABZ01066511.1	2.59294499601035	3.14947565057649
CD58 (1 of 2)	2.59294499601035	2.91135640442845
cdc42l2	2.59294499601035	2.25780442342301
cdyl	2.59294499601035	3.27161596391867
chrnb3b	2.59294499601035	2.07954028901563
CHST13	2.59294499601035	2.79252553065988
CLMN	2.59294499601035	2.55486378312275
CPNE8 (1 of 2)	2.59294499601035	3.92141883049413
ctso	2.59294499601035	2.49544834623846
CU151895.3	2.59294499601035	2.55674725269858
CU856539.2	2.59294499601035	3.267849024767
cx52.9	2.59294499601035	2.85194096754417
DNAH5	2.59294499601035	4.45615776148553
dnajc12	2.59294499601035	2.67369465689132
ELN (3 of 3)	2.59294499601035	3.44609533541985
ENSDARG00000027497	2.59294499601035	2.49544834623846
f2rl1.1	2.59294499601035	2.55486378312275
fbxo32	2.59294499601035	4.0402497042627
foxq2	2.59294499601035	1.18830873671853
gfra1b	2.59294499601035	4.21849601394839
grapa	2.59294499601035	2.0796472363786
hyal6	2.59294499601035	2.49544834623846
igfbp6b	2.59294499601035	3.38667989853557
invs	2.59294499601035	2.85194096754417
IPP (1 of 2)	2.59294499601035	3.03018727819702
itih5	2.59294499601035	2.02012485213135
KLHL35	2.59294499601035	3.09180108549454
lpar6b	2.59294499601035	2.85218457046197
LRRC61	2.59294499601035	1.78246310459421
LRRC73	2.59294499601035	3.92141883049413
LZTS1	2.59294499601035	3.20843358788272
MEF2A	2.59294499601035	2.44459467446097
MKL1 (2 of 2)	2.59294499601035	3.20843358788272
myf5	2.59294499601035	3.56492620918842
nod2	2.59294499601035	2.55486378312275
olig4	2.59294499601035	2.1983711627842
oprd1b	2.59294499601035	2.91135640442845
paqr5a	2.59294499601035	1.78246310459421
pho	2.59294499601035	2.07954028901563
PLEKHD1	2.59294499601035	2.85194096754417
plekhh1	2.59294499601035	3.44609533541985
prelid1b	2.59294499601035	2.20480585443019
prr16	2.59294499601035	3.03018727819702
PTGES3L	2.59294499601035	4.0402497042627
ptprnb	2.59294499601035	4.69381950902266
rab34b	2.59294499601035	3.10011924671637
ripply1	2.59294499601035	2.13895572589992
sdr42e1	2.59294499601035	2.97077184131274
sfmbt2	2.59294499601035	4.09975426378826
si:ch211-244b2.4	2.59294499601035	2.02012485213135
si:ch211-265m20.8	2.59294499601035	2.25778659870133
si:dkey-175m17.7	2.59294499601035	4.0402497042627
si:dkey-22i16.7	2.59294499601035	1.72304766770993
si:dkey-251i10.1	2.59294499601035	4.99089669247693
si:dkeyp-10a3.2	2.59294499601035	2.97077184131274
ssna1	2.59294499601035	3.44609533541985
sts	2.59294499601035	3.08960271508131
svopa	2.59294499601035	4.15925288206232
SYPL2	2.59294499601035	2.3766174724699
tmc4	2.59294499601035	3.44609533541985
TMEM182 (2 of 2)	2.59294499601035	5.22855844001406
ttll10	2.59294499601035	2.31720203558561
UBASH3B (1 of 2)	2.59294499601035	4.09966514017982
UHRF2 (3 of 3)	2.59294499601035	4.27791145083267
USP43 (1 of 2)	2.59294499601035	2.13895572589992
WDPCP	2.59294499601035	3.20843358788272
wscd2	2.59294499601035	2.85198849949056
zgc:101549	2.59294499601035	4.69381950902266
zgc:73226	2.59294499601035	3.20843358788272
zgc:92249	2.59294499601035	1.58797855565919
si:dkey-163m14.2	2.583256810489	2.75836165452396
APOL2	2.58168532886812	2.50758691980987
kcnq3	2.5814496062631	1.46417460968578
CDHR2 (1 of 2)	2.57459008890008	3.32715751428831
ENPP2 (1 of 2)	2.57341147690895	4.38614855186076
cybrd1	2.56895632577448	1.63240941926086
CU550716.1	2.56389615456235	4.02026829280205
si:dkey-285e18.8	2.56138964163037	1.69177732323159
DOCK1 (2 of 3)	2.55928385536919	2.57696038457402
zgc:113102	2.55715449798486	2.00271018705356
si:ch211-209n20.57	2.55156788020743	2.47514015047024
CLEC3A	2.53584520385573	2.07954028901563
BX119910.13	2.53474516744488	5.01629085099879
BX119963.1	2.53113075899309	1.68249069062289
si:dkey-153n9.5	2.52846709696846	2.56164308476516
CABZ01062994.1	2.52193758980492	5.14109891683529
CT573234.2	2.51884177087737	2.62263303067224
gfra2a	2.516924562907	3.74317251984127
tmem199	2.51447305133028	2.91135640442845
aanat2	2.51437090566081	2.3766174724699
abcg2b	2.51437090566081	3.98083426737841
ATP9A	2.51437090566081	2.97077184131274
bcdo2l	2.51437090566081	4.27791145083267
BIN3 (1 of 2)	2.51437090566081	3.96486339798724
BX005085.5	2.51437090566081	2.07954028901563
CABZ01103858.1	2.51437090566081	6.41686717673259
cbln12	2.51437090566081	3.03018727819702
CLSPN (1 of 2)	2.51437090566081	3.267849024767
cnih3	2.51437090566081	2.31720203558561
CR548641.1	2.51437090566081	2.11095323030031
cxcl-c5c	2.51437090566081	2.13895572589992
cyp1b1	2.51437090566081	2.07954028901563
DNAH9	2.51437090566081	3.32726446165128
ENSDARG00000063169	2.51437090566081	2.02024962421601
ENSDARG00000073822	2.51437090566081	2.31720203558561
ENSDARG00000079779	2.51437090566081	3.74317251984127
esrrb	2.51437090566081	2.7331100937756
faima	2.51437090566081	3.50551077230414
FAM82A1	2.51437090566081	3.267849024767
fes	2.51437090566081	3.14901815196559
FIG4 (2 of 2)	2.51437090566081	3.03043088111483
FP102052.1	2.51437090566081	3.98083426737841
ftr51	2.51437090566081	4.65342889471517
FUT8 (2 of 2)	2.51437090566081	2.79252553065988
FYB	2.51437090566081	2.91135640442845
GGA3 (1 of 2)	2.51437090566081	4.51570391267314
gnpat	2.51437090566081	4.45615776148553
GPRIN3 (2 of 2)	2.51437090566081	2.02012485213135
grap2a	2.51437090566081	2.3766174724699
hepacam2	2.51437090566081	2.02012485213135
her8.2	2.51437090566081	1.78246310459421
hes2.2	2.51437090566081	1.78271264973068
HID1	2.51437090566081	3.14901815196559
hid1b	2.51437090566081	3.50551077230414
hspa13	2.51437090566081	3.92141883049413
IRF3	2.51437090566081	1.90540552654372
kcnf1b	2.51437090566081	3.32726446165128
LPHN1 (3 of 4)	2.51437090566081	3.56591844654849
METRNL (2 of 2)	2.51437090566081	2.7331100937756
MFN1 (4 of 4)	2.51437090566081	3.62434164607271
MFSD3	2.51437090566081	4.5749886352541
MNT	2.51437090566081	3.03018727819702
myf6	2.51437090566081	3.08976313660934
MYH7B (1 of 3)	2.51437090566081	4.15908057706411
myo1f	2.51437090566081	2.07954028901563
NAV1 (1 of 3)	2.51437090566081	2.79252553065988
nsun4	2.51437090566081	3.20843358788272
PLA2R1	2.51437090566081	2.3766174724699
psmc3ip	2.51437090566081	2.97077184131274
rag1	2.51437090566081	1.90688497070656
ralgps1	2.51437090566081	2.67369465689132
rasgrp3	2.51437090566081	2.1983711627842
rcbtb2	2.51437090566081	3.50551077230414
rrh	2.51437090566081	1.42597048328851
sass6	2.51437090566081	2.55486378312275
scarf1	2.51437090566081	3.03018727819702
setmar	2.51437090566081	2.19844246070379
sh2d5	2.51437090566081	1.72304766770993
si:ch211-207c6.2	2.51437090566081	1.42597048328851
si:ch211-233h19.2	2.51437090566081	4.5749886352541
si:ch73-373m9.1	2.51437090566081	4.69381950902266
si:dkey-103j14.5	2.51437090566081	2.1983711627842
si:dkey-112e17.1	2.51437090566081	1.84187854147849
si:dkey-242e21.4	2.51437090566081	1.36655504640422
